480, 640
640, 426
640, 475
640, 427
640, 480
640, 426
640, 426
640, 427
610, 640
640, 498
640, 480
612, 612
480, 640
480, 640
640, 480
408, 640
640, 518
640, 427
640, 480
500, 500
640, 427
333, 500
427, 640
427, 640
640, 427
427, 640
416, 640
640, 426
640, 424
640, 427
640, 427
640, 463
427, 640
640, 480
640, 427
640, 480
640, 480
640, 640
640, 427
480, 640
640, 480
640, 426
500, 375
640, 478
427, 640
480, 640
640, 427
640, 427
640, 480
427, 640
640, 428
640, 429
480, 640
640, 480
640, 426
640, 480
500, 333
500, 375
640, 360
640, 480
640, 427
640, 427
360, 480
640, 426
640, 426
640, 480
500, 343
500, 401
640, 240
500, 375
427, 640
427, 640
574, 640
640, 480
500, 333
640, 480
640, 427
480, 640
500, 388
335, 500
500, 375
640, 480
500, 334
640, 426
640, 480
640, 480
640, 427
500, 333
640, 480
640, 480
640, 427
640, 480
640, 426
640, 480
640, 480
500, 333
640, 400
640, 433
640, 480
640, 478
426, 640
385, 308
640, 427
640, 425
640, 429
640, 480
640, 480
640, 329
640, 480
640, 428
500, 375
640, 427
640, 428
640, 502
640, 480
640, 480
640, 457
481, 640
640, 425
640, 552
640, 480
640, 428
640, 359
640, 428
500, 375
640, 480
640, 480
640, 480
480, 640
500, 310
524, 640
640, 427
640, 427
640, 480
640, 480
500, 375
478, 640
640, 480
426, 640
640, 480
640, 433
375, 500
640, 616
640, 428
350, 450
640, 480
640, 429
640, 480
640, 428
385, 500
640, 429
640, 471
500, 375
640, 480
640, 480
500, 375
640, 362
640, 427
612, 612
640, 341
425, 640
640, 480
640, 427
640, 439
500, 375
640, 523
500, 333
427, 640
640, 480
500, 397
480, 640
640, 252
640, 480
640, 480
640, 427
640, 198
640, 491
640, 480
640, 569
640, 480
500, 334
640, 480
640, 480
640, 428
640, 425
480, 640
640, 434
640, 427
480, 640
427, 640
640, 427
500, 373
640, 457
640, 360
424, 640
500, 375
640, 426
480, 640
427, 640
640, 480
640, 427
635, 640
640, 427
640, 640
640, 383
375, 500
421, 640
427, 640
500, 375
640, 481
640, 480
427, 640
427, 640
640, 480
640, 427
640, 427
640, 480
640, 428
500, 375
640, 480
640, 428
640, 480
640, 480
640, 480
640, 484
427, 640
640, 427
640, 480
640, 427
640, 584
640, 427
612, 612
428, 640
640, 458
640, 427
428, 640
640, 484
500, 375
640, 480
427, 640
640, 480
640, 489
480, 640
500, 375
640, 480
529, 640
288, 640
500, 375
640, 427
640, 480
640, 477
480, 640
640, 480
480, 640
480, 640
640, 444
427, 640
640, 425
640, 426
640, 427
612, 612
640, 480
640, 480
640, 480
500, 357
640, 480
640, 359
418, 640
427, 640
427, 640
500, 382
640, 480
481, 640
480, 640
640, 418
640, 480
612, 612
640, 480
640, 480
640, 478
500, 333
640, 474
640, 480
500, 407
640, 480
500, 332
500, 375
333, 500
500, 375
427, 640
640, 427
480, 640
434, 640
640, 480
427, 640
640, 480
640, 426
640, 480
640, 427
640, 480
500, 375
500, 333
640, 480
640, 442
640, 388
500, 333
500, 375
640, 426
640, 257
640, 480
427, 640
398, 640
640, 427
640, 429
640, 360
640, 526
612, 612
480, 640
500, 375
640, 426
640, 427
476, 640
640, 480
640, 437
640, 640
375, 500
640, 480
640, 461
375, 500
640, 426
640, 472
640, 458
640, 640
640, 427
640, 428
640, 480
640, 480
640, 427
640, 444
612, 612
375, 500
478, 640
640, 555
640, 426
480, 640
480, 640
640, 481
640, 480
640, 480
640, 426
640, 480
332, 500
500, 332
500, 500
640, 426
640, 427
640, 427
640, 426
640, 480
640, 419
640, 480
333, 500
375, 500
500, 333
640, 480
640, 360
640, 480
426, 640
500, 375
500, 389
640, 480
640, 344
480, 640
428, 640
640, 480
640, 427
480, 640
640, 427
640, 547
640, 428
375, 500
612, 612
481, 640
612, 612
640, 480
480, 640
427, 640
500, 334
640, 480
640, 480
640, 427
640, 534
640, 425
640, 480
640, 480
480, 640
640, 480
640, 445
500, 375
640, 427
640, 480
500, 375
640, 445
423, 640
640, 426
354, 500
640, 480
640, 415
480, 640
640, 480
640, 418
640, 428
640, 480
640, 512
640, 425
335, 500
640, 480
640, 636
640, 429
427, 640
640, 480
427, 640
640, 427
640, 427
612, 612
640, 480
331, 500
480, 640
478, 640
423, 640
361, 640
640, 480
640, 429
450, 640
640, 640
640, 480
506, 640
640, 500
640, 480
640, 427
640, 480
500, 334
500, 333
480, 640
612, 612
640, 480
429, 640
375, 500
640, 480
640, 425
640, 480
640, 480
640, 480
478, 640
640, 480
640, 427
640, 480
640, 425
640, 480
480, 640
440, 640
640, 229
640, 425
640, 428
640, 480
480, 640
612, 612
640, 426
480, 640
640, 429
640, 457
640, 480
640, 426
640, 427
640, 426
640, 480
480, 640
640, 400
640, 426
640, 631
640, 427
357, 640
640, 480
640, 480
500, 333
640, 518
640, 480
640, 359
640, 426
640, 512
612, 612
640, 427
428, 640
640, 427
640, 480
427, 640
640, 427
426, 640
640, 427
640, 546
640, 427
612, 612
427, 640
640, 427
640, 426
640, 480
567, 476
375, 500
478, 640
480, 640
424, 640
640, 428
640, 480
640, 480
640, 427
640, 480
640, 480
640, 426
640, 427
640, 480
640, 359
120, 160
640, 481
500, 375
359, 640
426, 640
640, 480
427, 640
500, 400
500, 335
640, 427
500, 334
640, 425
640, 480
640, 480
640, 480
640, 428
640, 480
500, 375
500, 382
640, 480
640, 424
400, 500
640, 480
500, 333
375, 500
375, 500
640, 427
480, 640
515, 640
480, 640
640, 427
640, 480
640, 427
428, 640
500, 375
640, 640
480, 640
300, 451
640, 429
640, 640
640, 480
500, 375
640, 471
640, 404
640, 455
640, 427
640, 480
640, 425
612, 612
424, 640
480, 640
640, 427
480, 272
640, 480
426, 640
640, 480
640, 428
640, 480
640, 448
640, 640
640, 480
640, 426
492, 500
640, 427
384, 512
640, 480
640, 427
640, 480
640, 426
425, 640
480, 640
480, 640
500, 400
640, 428
500, 335
640, 426
640, 480
640, 453
480, 640
320, 240
500, 285
640, 427
640, 480
640, 480
375, 500
640, 428
480, 640
500, 332
480, 640
640, 427
640, 425
640, 427
640, 480
640, 480
480, 640
640, 459
424, 640
597, 640
640, 292
640, 426
640, 480
640, 480
480, 640
640, 431
640, 480
612, 612
640, 427
500, 375
640, 427
640, 478
426, 640
640, 480
546, 640
640, 424
640, 427
500, 375
478, 640
640, 428
500, 332
640, 480
640, 428
424, 640
640, 481
640, 480
640, 480
500, 375
640, 478
640, 480
640, 480
640, 428
478, 640
640, 425
427, 640
640, 463
640, 480
612, 612
640, 360
480, 640
370, 251
640, 427
640, 427
640, 479
640, 427
375, 500
640, 640
640, 480
640, 425
640, 640
427, 640
500, 375
480, 640
500, 375
640, 512
500, 375
629, 640
640, 480
500, 400
640, 426
640, 480
640, 427
640, 480
640, 447
640, 426
640, 427
640, 447
640, 426
640, 480
640, 425
640, 427
640, 509
640, 427
480, 640
640, 359
480, 640
640, 480
640, 480
640, 478
640, 426
640, 427
335, 500
501, 640
640, 640
500, 417
640, 478
640, 480
640, 480
500, 444
640, 360
640, 480
375, 500
480, 640
640, 425
640, 426
500, 333
640, 427
640, 426
640, 427
640, 427
500, 375
640, 480
640, 480
480, 640
640, 428
640, 480
640, 480
640, 425
640, 426
500, 335
640, 480
500, 453
427, 640
640, 480
426, 640
487, 640
480, 640
640, 341
640, 425
421, 640
480, 640
500, 328
375, 500
640, 480
335, 500
640, 427
640, 427
640, 571
376, 500
612, 612
376, 500
500, 500
640, 243
640, 479
640, 487
640, 480
533, 640
333, 500
640, 639
425, 640
640, 516
640, 427
480, 640
612, 612
427, 640
480, 640
640, 480
640, 640
426, 640
640, 480
284, 640
240, 166
640, 428
640, 426
640, 480
409, 640
427, 640
640, 480
640, 596
640, 425
640, 640
640, 427
640, 408
640, 360
500, 375
427, 640
480, 640
640, 480
425, 640
640, 423
526, 640
640, 480
640, 480
500, 302
425, 640
426, 640
640, 480
458, 640
374, 500
630, 640
640, 425
640, 480
427, 640
640, 427
640, 480
640, 480
480, 640
640, 428
640, 427
640, 427
640, 480
640, 480
640, 427
499, 640
640, 480
640, 480
480, 640
640, 480
640, 297
500, 487
640, 426
468, 640
640, 426
640, 426
480, 640
427, 640
428, 640
640, 480
554, 312
640, 476
640, 480
640, 481
640, 480
640, 353
640, 409
640, 640
640, 426
640, 431
640, 527
640, 427
640, 480
640, 425
640, 488
480, 640
640, 464
500, 333
480, 640
640, 480
640, 426
640, 358
480, 640
640, 436
640, 480
426, 640
500, 333
640, 480
640, 359
640, 427
612, 612
640, 473
375, 500
640, 427
640, 426
427, 640
480, 640
612, 612
480, 640
640, 393
500, 332
424, 640
500, 414
480, 640
303, 500
640, 480
427, 640
640, 400
426, 640
640, 480
500, 375
500, 375
640, 434
640, 428
640, 480
640, 427
500, 333
640, 428
640, 480
640, 427
480, 640
640, 480
478, 640
640, 424
612, 612
500, 333
500, 333
640, 480
640, 480
640, 483
514, 640
480, 640
426, 640
640, 480
640, 512
480, 640
640, 480
375, 500
640, 429
640, 480
478, 640
640, 480
640, 427
640, 372
640, 480
480, 640
640, 427
640, 427
480, 640
640, 427
459, 640
500, 335
640, 428
640, 480
640, 639
640, 432
500, 375
500, 333
480, 640
500, 333
500, 400
640, 426
640, 426
640, 480
426, 640
500, 375
612, 612
640, 480
427, 640
640, 427
640, 427
640, 480
640, 427
640, 427
640, 616
426, 640
640, 480
367, 500
640, 480
612, 612
500, 332
640, 427
640, 480
360, 240
640, 480
500, 375
589, 640
640, 480
428, 640
500, 375
640, 640
640, 429
640, 480
500, 333
457, 640
352, 500
640, 480
640, 480
640, 427
640, 427
400, 500
640, 480
500, 375
480, 640
480, 640
640, 427
640, 428
428, 640
640, 481
640, 426
640, 480
640, 480
640, 463
640, 480
429, 640
640, 480
480, 640
500, 400
426, 640
480, 640
612, 612
640, 480
640, 514
640, 426
500, 333
640, 480
640, 429
480, 640
640, 480
640, 480
640, 480
640, 639
480, 640
640, 480
640, 480
640, 446
640, 428
640, 480
500, 375
640, 480
640, 480
640, 480
500, 375
640, 480
640, 427
640, 458
640, 428
612, 612
500, 375
640, 480
640, 426
640, 426
452, 640
640, 427
500, 375
500, 375
427, 640
640, 429
640, 546
640, 426
427, 640
500, 335
640, 480
640, 480
640, 428
640, 481
640, 407
480, 640
427, 640
640, 480
500, 333
640, 480
500, 316
375, 500
375, 500
640, 480
640, 480
640, 360
500, 375
640, 386
640, 458
640, 480
640, 480
640, 480
640, 512
640, 480
426, 640
600, 453
640, 427
640, 426
480, 640
500, 375
640, 407
438, 640
640, 480
448, 290
480, 640
640, 480
640, 426
640, 480
640, 480
640, 480
512, 640
630, 630
640, 383
426, 640
640, 404
500, 333
500, 375
500, 327
640, 384
429, 640
640, 426
480, 640
640, 256
500, 333
640, 424
640, 480
640, 480
431, 640
640, 480
640, 480
640, 411
640, 426
640, 480
335, 500
480, 640
640, 423
640, 374
427, 640
427, 640
640, 355
480, 640
480, 640
640, 426
640, 427
640, 427
375, 500
640, 480
488, 640
640, 480
480, 360
500, 333
640, 480
500, 375
640, 320
500, 331
480, 640
584, 640
333, 500
640, 427
640, 429
640, 427
640, 480
640, 480
500, 375
640, 480
640, 480
640, 427
480, 640
426, 640
640, 440
640, 450
640, 480
640, 425
640, 427
640, 480
640, 415
640, 480
640, 427
640, 480
640, 480
640, 455
480, 640
359, 640
429, 640
478, 640
640, 480
640, 480
640, 425
640, 480
500, 334
640, 425
640, 480
640, 480
640, 427
640, 424
640, 427
640, 428
640, 480
640, 480
640, 400
500, 362
640, 428
640, 425
480, 640
640, 480
640, 376
640, 425
427, 640
640, 480
500, 376
500, 375
640, 425
640, 427
640, 488
640, 428
640, 480
640, 480
500, 333
500, 365
640, 428
640, 428
488, 500
640, 424
500, 281
640, 480
334, 500
640, 427
480, 640
500, 375
640, 536
428, 640
640, 458
500, 400
640, 480
640, 482
640, 456
640, 427
640, 399
640, 428
640, 480
640, 423
338, 500
424, 640
640, 512
640, 480
640, 427
640, 480
640, 468
640, 426
427, 640
640, 428
640, 480
640, 427
640, 428
640, 453
640, 433
640, 480
640, 480
640, 427
640, 480
640, 427
640, 425
640, 480
354, 640
640, 429
333, 500
298, 450
500, 500
640, 420
640, 480
427, 640
426, 640
640, 426
640, 480
327, 293
480, 640
640, 579
640, 640
500, 333
640, 355
640, 427
480, 640
427, 640
640, 478
640, 480
640, 480
640, 426
640, 480
427, 640
640, 424
388, 640
640, 480
568, 640
640, 424
500, 375
640, 480
640, 427
426, 640
640, 427
427, 640
640, 427
640, 480
640, 480
427, 640
333, 500
640, 480
640, 426
640, 424
640, 480
640, 480
414, 640
426, 640
480, 640
500, 500
480, 640
640, 330
457, 640
640, 480
640, 480
480, 640
640, 480
640, 480
640, 480
640, 424
640, 421
480, 640
480, 640
479, 640
425, 640
640, 360
640, 480
424, 640
480, 640
640, 412
480, 640
427, 640
640, 383
640, 428
500, 195
612, 612
480, 640
640, 427
640, 480
480, 640
480, 640
640, 480
640, 428
500, 375
640, 430
320, 480
482, 640
640, 425
480, 320
500, 375
403, 640
480, 640
640, 348
480, 640
480, 640
640, 427
640, 427
640, 480
640, 418
640, 359
612, 640
640, 640
640, 480
640, 428
640, 480
640, 480
640, 480
640, 480
640, 408
483, 640
640, 428
640, 402
640, 425
336, 500
640, 426
428, 640
640, 330
640, 480
480, 640
640, 425
480, 640
640, 329
640, 426
478, 640
640, 449
640, 427
500, 334
640, 478
640, 480
640, 427
640, 427
640, 631
427, 640
640, 425
500, 333
640, 427
640, 480
640, 640
375, 500
640, 480
640, 495
425, 640
640, 480
478, 640
640, 480
480, 640
640, 425
500, 386
612, 612
640, 213
640, 426
334, 500
640, 471
640, 360
640, 586
640, 427
640, 424
640, 413
640, 427
640, 427
612, 612
640, 480
640, 480
640, 480
640, 427
431, 640
331, 500
640, 428
500, 375
500, 336
640, 427
640, 480
640, 427
640, 480
332, 500
640, 480
500, 333
490, 640
640, 425
600, 449
640, 391
640, 439
387, 600
640, 360
640, 427
425, 640
640, 427
640, 360
640, 480
640, 426
640, 425
500, 375
640, 470
640, 427
640, 413
409, 640
612, 612
640, 480
500, 375
640, 424
333, 500
640, 427
640, 480
640, 480
640, 427
640, 480
640, 480
640, 427
500, 332
640, 480
500, 375
640, 480
640, 404
640, 427
640, 480
640, 424
640, 425
640, 481
640, 480
640, 480
478, 640
640, 480
640, 565
640, 417
480, 640
374, 500
500, 331
640, 427
424, 640
640, 350
640, 424
612, 612
640, 427
640, 427
640, 427
612, 612
500, 400
640, 472
500, 375
640, 421
640, 480
640, 480
480, 640
640, 480
640, 426
640, 480
640, 426
480, 640
640, 425
480, 640
640, 426
640, 362
640, 481
480, 640
480, 640
500, 330
640, 480
640, 427
640, 433
640, 480
480, 640
640, 590
427, 640
478, 640
640, 254
640, 480
375, 500
640, 448
427, 640
466, 640
640, 480
640, 484
640, 482
640, 480
640, 480
640, 428
427, 640
640, 480
640, 511
500, 333
640, 429
640, 480
640, 425
427, 640
640, 427
500, 375
427, 640
640, 480
640, 480
480, 640
640, 480
500, 334
640, 480
640, 480
612, 612
427, 640
640, 480
640, 480
640, 427
427, 640
427, 640
640, 484
333, 500
640, 480
640, 480
500, 375
500, 375
640, 480
427, 640
640, 640
640, 480
640, 480
500, 375
640, 427
427, 640
500, 383
640, 428
640, 480
500, 469
640, 427
426, 640
640, 491
640, 640
640, 429
640, 480
640, 480
640, 512
500, 400
640, 428
640, 480
640, 425
500, 332
480, 640
500, 333
640, 483
480, 640
640, 480
375, 500
640, 480
640, 428
640, 427
640, 419
640, 427
640, 427
479, 640
427, 640
500, 375
640, 427
480, 640
640, 480
455, 500
640, 432
640, 478
640, 426
426, 640
640, 480
545, 640
640, 502
637, 640
640, 427
640, 480
640, 331
640, 528
640, 480
640, 427
640, 398
427, 640
480, 640
640, 427
640, 480
500, 340
480, 640
500, 375
640, 480
640, 427
514, 640
640, 480
427, 640
640, 480
640, 425
640, 427
500, 375
640, 480
640, 482
640, 427
500, 333
500, 368
640, 480
640, 427
425, 640
640, 480
500, 375
500, 375
640, 427
500, 333
640, 427
360, 640
640, 480
640, 378
640, 480
640, 359
640, 387
640, 453
640, 478
612, 612
640, 480
640, 360
640, 586
500, 375
640, 444
640, 427
640, 480
640, 428
500, 333
375, 500
640, 427
640, 426
640, 429
640, 445
640, 427
640, 426
427, 640
640, 425
640, 360
640, 480
640, 427
428, 640
500, 375
640, 523
640, 480
640, 427
500, 375
480, 640
480, 640
640, 425
500, 387
640, 429
640, 496
334, 500
532, 640
640, 450
500, 375
640, 427
640, 480
640, 480
640, 480
480, 640
640, 428
500, 400
640, 258
640, 480
640, 383
333, 500
640, 460
640, 480
480, 640
640, 427
640, 480
375, 500
640, 263
500, 375
612, 612
640, 308
640, 480
640, 339
640, 464
349, 480
426, 640
640, 480
336, 450
612, 612
640, 480
640, 480
640, 512
427, 640
640, 469
640, 478
500, 400
640, 427
640, 480
640, 480
640, 425
640, 427
400, 640
640, 423
640, 480
640, 480
640, 401
640, 480
427, 640
640, 427
500, 281
640, 468
640, 424
640, 359
612, 612
150, 225
640, 426
500, 375
640, 385
640, 625
640, 480
640, 480
640, 425
640, 640
640, 426
640, 427
640, 480
478, 640
640, 426
640, 427
500, 319
427, 640
640, 427
334, 500
640, 427
500, 335
500, 443
426, 640
640, 478
375, 500
426, 640
427, 640
640, 478
468, 298
640, 640
640, 480
480, 640
500, 400
640, 480
640, 480
640, 480
640, 424
640, 480
640, 427
640, 426
612, 612
640, 271
383, 640
640, 429
640, 480
640, 485
640, 427
500, 375
500, 276
640, 539
640, 480
640, 427
640, 427
640, 427
640, 478
640, 491
480, 640
640, 427
640, 428
640, 427
640, 470
640, 473
640, 427
432, 640
640, 425
640, 427
640, 480
640, 428
640, 480
480, 640
640, 640
500, 375
640, 450
640, 480
640, 480
640, 427
428, 640
426, 640
640, 419
375, 500
494, 330
640, 480
640, 428
640, 427
640, 480
640, 456
640, 428
640, 427
640, 436
500, 500
427, 640
640, 427
640, 425
640, 361
375, 500
480, 640
480, 640
500, 500
640, 361
480, 640
500, 332
640, 427
500, 375
640, 480
480, 640
640, 388
640, 469
500, 375
640, 366
640, 428
640, 480
640, 480
426, 640
640, 428
640, 427
640, 428
424, 640
640, 427
500, 375
612, 612
640, 480
640, 512
640, 480
426, 640
427, 640
640, 480
640, 480
612, 612
640, 457
640, 478
640, 480
640, 427
286, 640
640, 480
640, 640
640, 490
640, 457
640, 432
500, 333
480, 640
446, 640
640, 480
640, 567
500, 333
640, 358
640, 404
640, 427
640, 478
640, 428
640, 480
640, 427
640, 427
640, 474
640, 426
640, 426
480, 640
500, 326
640, 480
640, 428
640, 480
640, 453
462, 640
640, 353
640, 424
640, 424
640, 480
640, 427
640, 360
640, 368
640, 409
640, 427
640, 480
640, 427
640, 414
427, 640
640, 480
640, 427
640, 427
640, 434
640, 428
640, 427
427, 640
500, 400
427, 640
640, 431
400, 239
640, 426
398, 640
480, 640
640, 363
640, 480
640, 480
640, 469
375, 500
460, 640
640, 482
427, 640
500, 332
640, 425
640, 426
500, 375
640, 426
427, 640
640, 480
428, 640
640, 480
640, 427
640, 446
640, 424
427, 640
640, 480
640, 480
640, 427
640, 425
640, 427
500, 375
640, 426
424, 640
640, 427
480, 640
640, 480
640, 427
640, 480
640, 640
480, 640
640, 401
427, 640
640, 427
640, 427
312, 500
426, 640
640, 480
640, 428
640, 427
500, 375
638, 640
427, 640
480, 640
375, 500
640, 416
640, 472
640, 480
612, 612
480, 640
612, 612
640, 415
640, 480
333, 500
640, 480
640, 461
640, 480
640, 426
640, 406
640, 479
640, 480
640, 480
640, 512
640, 463
427, 640
500, 448
414, 640
459, 640
640, 427
434, 640
640, 473
640, 480
640, 480
640, 480
500, 375
478, 640
640, 480
500, 332
640, 480
424, 640
640, 480
500, 375
478, 640
640, 428
450, 640
640, 427
640, 511
375, 500
433, 640
640, 480
640, 418
640, 480
428, 640
480, 640
426, 640
375, 500
480, 640
640, 426
334, 500
480, 640
640, 480
640, 426
481, 640
640, 500
320, 240
640, 427
500, 333
500, 333
640, 480
427, 640
640, 480
640, 426
640, 480
640, 481
480, 640
500, 333
490, 640
640, 480
373, 640
375, 500
500, 393
640, 480
500, 375
640, 426
640, 316
640, 480
640, 480
640, 480
640, 426
640, 471
640, 360
640, 426
640, 427
640, 427
375, 500
640, 427
465, 640
640, 486
500, 375
640, 480
640, 480
640, 481
423, 640
640, 563
640, 427
640, 480
612, 612
640, 426
640, 480
500, 332
296, 446
500, 333
640, 480
640, 425
640, 464
640, 480
640, 480
500, 333
500, 334
640, 480
640, 480
640, 480
640, 441
640, 425
640, 512
640, 376
640, 360
640, 480
500, 454
500, 375
640, 480
640, 480
640, 480
426, 640
480, 640
445, 640
640, 480
640, 427
640, 429
640, 425
425, 640
640, 425
500, 375
640, 480
500, 357
612, 612
480, 640
640, 434
612, 612
427, 640
640, 427
640, 428
640, 481
640, 480
500, 467
640, 426
500, 375
500, 375
478, 640
478, 640
640, 426
329, 500
500, 236
640, 468
428, 640
428, 640
640, 427
480, 640
500, 375
640, 427
598, 415
640, 425
500, 367
640, 427
640, 360
640, 480
640, 430
640, 427
640, 480
640, 480
333, 500
500, 375
640, 428
640, 427
426, 640
640, 426
422, 640
480, 640
640, 438
450, 640
640, 389
640, 480
640, 425
640, 426
640, 408
473, 640
427, 640
640, 428
640, 480
640, 480
640, 427
640, 425
640, 449
480, 640
640, 427
427, 640
478, 640
612, 612
640, 484
333, 500
500, 295
640, 640
640, 480
437, 640
480, 640
500, 333
640, 482
335, 500
640, 427
640, 427
640, 480
640, 432
478, 640
640, 427
640, 427
640, 480
427, 640
640, 480
640, 480
375, 500
480, 640
640, 493
640, 427
640, 455
640, 426
640, 427
599, 640
640, 426
640, 427
480, 640
375, 500
640, 428
500, 437
383, 640
640, 426
640, 480
640, 480
480, 319
640, 480
640, 480
612, 612
640, 428
424, 640
427, 640
640, 480
640, 480
426, 640
426, 640
427, 640
640, 447
640, 424
480, 640
640, 427
640, 480
640, 480
640, 481
640, 480
640, 426
640, 427
640, 427
504, 640
640, 480
640, 427
640, 478
500, 334
612, 612
640, 480
640, 480
500, 375
640, 480
427, 640
426, 640
640, 428
500, 333
612, 612
640, 427
640, 429
